code,price,sma50,sma150,sma200,high52w,low52w,sma200_20d_ago,rs_percentile,ret_3m,ret_6m,ret_9m,ret_12m,tt_1,tt_2,tt_3,tt_4,tt_5,tt_6,tt_7,tt_8,tt_all_pass,non_cut_years,non_cut_years_verified,non_cut_years_required,coverage_years,div_source_used,needs_manual_dividend_check,cfo_pos_5y_ratio,fcf_pos_5y_ratio,fcf_payout_3y,fcf_payout_hard_fail,fcf_latest,div_paid_latest,total_div_fwd,total_div_actual,dps_fwd,bps_latest,eps_fwd,net_shares_latest,fiscal_month,metrics_coverage,data_quality_flags,Sector33CodeName,Sector17CodeName,Name,dividend_yield_fwd,dividend_yield_fwd_total,yield_split_mismatch,high_yield_risk,per_fwd,pbr,fcf_yield,per_sector_rank,value_pass,is_financial,core_pass,core_fin_pass,core_candidate,core_momo_pass,trend_score,core_drop_reasons,satellite_pass,eps_growth_yoy,eps_accel,eps_score,satellite_drop_reasons,breakout_20d,breakout_55d,first_pullback,in_holdings,composite_score,drop_reason,yield_used,manual_check_reason,core_buyable_now,satellite_buyable_now,dividend_yield_total_actual,yield_basis,dividend_yield_total_fwd,effective_yield,drop_reason_core,drop_reason_satellite,info_flags,needs_manual_history_check
18130,2966.0,3337.8836572265627,2906.1551578776043,2785.591368408203,3870.23193359375,2082.0,2700.5884899902344,62.56874797800065,-0.037012987012987,0.1150375939849623,0.302019315188762,0.5063484002031489,True,True,True,True,False,True,True,False,False,10.0,True,5,10,yf,True,1.0,0.5,0.533876126781041,True,-5879000000.0,918000000.0,907295340.0,918000000.0,60.0,2262.99,145.26,15121589.0,3.0,1.0,div_split_adjusted,建設業,建設・資材,不動テトラ,0.0202292650033715,0.0204679385580169,False,False,20.418559823764287,1.3106553718752625,-0.1310795324428992,0.8,True,False,False,False,False,False,5,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,False,1.8218487394957985,False,4,TT_not_all_pass,False,False,False,False,48.28437398900033,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; TT_not_all_pass,total,yield_total_fallback_dps,False,False,0.0204679385580169,dps_fallback,0.0202292650033715,0.0202292650033715,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,TT_not_all_pass,info_tt_not_all_pass,False
85620,375.0,379.11179931640623,297.0321940104167,281.0491455078125,418.2391357421875,190.0,265.6185342407227,90.55321902296993,0.1609907120743035,0.5822784810126582,0.7045454545454546,1.0491803278688523,True,True,True,True,False,True,True,True,False,6.0,True,5,10,yf,True,0.5,0.5,0.1170968948746726,True,-24715000000.0,174000000.0,174364795.0,174000000.0,5.0,685.63,-39.26,34872959.0,3.0,1.0,div_split_adjusted,銀行業,銀行,福島銀行,0.0133333333333333,0.0133054381763245,False,False,,0.5469422283155638,-1.8899074972865555,,True,True,False,False,False,False,6,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield; fin:G_eps_nonpositive,False,,,0,TT_not_all_pass; yield_below_2pct,False,False,False,False,48.27660951148496,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield; fin:G_eps_nonpositive; TT_not_all_pass; yield_below_2pct,total,yield_total_fallback_dps,False,False,0.0133054381763245,dps_fallback,0.0133333333333333,0.0133333333333333,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield; fin:G_eps_nonpositive,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass,False
83870,2700.0,2351.2952685546875,1859.279645182292,1709.4247338867187,2706.0,1038.0,1577.9014501953125,96.4736331284374,0.3775510204081633,0.8815331010452963,1.3560209424083771,1.7494908350305498,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,False,0.5,0.0,,True,,,,,,,371.36,,3.0,0.75,shares_missing; div_split_adjusted,銀行業,銀行,四国銀行,,,False,False,7.270573028866868,,,0.140625,True,True,False,False,False,False,6,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield,False,,,0,yield_unknown,False,False,False,False,48.2368165642187,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; data_missing:yield; data_missing:fcf_payout; yield_unknown,none,,False,False,,none,,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; data_missing:yield; data_missing:fcf_payout,yield_unknown,,False
49900,530.0,525.1692932128906,506.0170869954427,497.9978152465821,571.6174926757812,430.0,491.8891177368164,47.39566483338725,0.0231660231660231,0.0578842315369261,0.1422413793103447,0.0950413223140496,True,True,True,True,True,False,True,False,False,1.0,True,5,10,yf,True,1.0,1.0,0.1172839506172839,False,631000000.0,65000000.0,63903570.0,65000000.0,6.0,762.37,38.67,10650595.0,3.0,1.0,,化学,素材・化学,昭和化学工業,0.0113207547169811,0.0115149913628264,False,False,13.705715024566848,0.6952004931988405,0.1117839930760534,0.4606060606060606,True,False,False,False,False,False,5,A_non_cut_years; E_div_yield,False,0.8812649164677803,True,7,TT_not_all_pass; yield_below_2pct,False,False,True,False,48.19783241669363,A_non_cut_years; E_div_yield; TT_not_all_pass; yield_below_2pct,total,yield_total_fallback_dps,False,False,0.0115149913628264,dps_fallback,0.0113207547169811,0.0113207547169811,A_non_cut_years; E_div_yield,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass,False
62470,1717.0,1633.6237036132814,1512.0603304036458,1481.5352478027344,1792.59033203125,875.0,1455.1585510253906,78.32416693626658,0.0964240102171136,0.2469135802469135,0.2487272727272726,0.9872685185185186,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,False,0.5,0.5,1.7065446868402534,True,,,,,,,87.1,,3.0,1.0,shares_missing,機械,機械,日阪製作所,,,False,False,19.71297359357061,,,0.6415094339622641,False,False,False,False,False,False,6,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,-0.2919163670262352,True,3,yield_unknown,False,False,False,False,48.16208346813329,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; yield_unknown,none,,False,False,,none,,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,yield_unknown,,False
63050,5365.0,5875.291103515625,5149.443912760416,4983.022934570313,6900.181640625,3453.0,4870.784567871094,66.32157877709479,0.0058117735283089,0.1223849372384937,0.2459359033906176,0.6287188828172434,True,True,True,True,False,True,True,False,False,0.0,True,5,10,yf,True,1.0,1.0,0.5525543769334686,False,91099000000.0,37223000000.0,37223123350.0,37223000000.0,175.0,3805.0,382.83,212703562.0,3.0,1.0,,機械,機械,日立建機,0.0326188257222739,0.0326187176299971,False,False,14.014053235117416,1.4099868593955325,0.0798305498582895,0.4276729559748428,True,False,False,False,False,False,5,A_non_cut_years,False,0.1889320648532763,True,5,TT_not_all_pass,False,False,False,False,48.16078938854739,A_non_cut_years; TT_not_all_pass,total,yield_total_fallback_dps,False,False,0.0326187176299971,dps_fallback,0.0326188257222739,0.0326188257222739,A_non_cut_years,TT_not_all_pass,info_tt_not_all_pass,False
29750,1683.0,1643.2,1377.6,1289.0,1839.0,847.0,1221.585,88.25622775800713,0.0795381654906992,0.432340425531915,0.8174946004319654,1.101123595505618,True,True,True,True,True,True,True,True,True,2.0,True,5,7,yf,False,0.0,0.0,,True,,,,,30.0,,,,11.0,0.75,shares_missing; div_split_adjusted; yield_total_fallback_dps,不動産業,不動産,スター・マイカ・ホールディングス,0.017825311942959,0.017825311942959,False,False,,,,,False,False,False,False,False,False,6,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,yield_below_2pct,False,False,True,False,48.12811387900357,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; yield_below_2pct,dps_fallback,,False,False,,none,,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_below_2pct,,False
94050,880.0,851.6581823730469,813.5025992838541,787.0569494628907,918.2255249023438,632.0,767.0537203979492,69.23325784535749,0.0196987253765932,0.1733333333333333,0.3173652694610778,0.4814814814814814,True,True,True,True,True,True,True,False,False,3.0,True,5,10,yf,False,1.0,0.5,0.363758389261745,True,,,,,13.0,,59.95,,3.0,1.0,shares_missing; div_split_adjusted; yield_total_fallback_dps,情報･通信業,情報通信・サービスその他,朝日放送グループホールディングス,0.0147727272727272,0.0147727272727272,False,False,14.678899082568806,,,0.4071146245059288,True,False,False,False,False,False,5,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,False,0.9458911058505242,False,4,TT_not_all_pass; yield_below_2pct,False,False,False,False,48.11662892267874,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; data_missing:yield; TT_not_all_pass; yield_below_2pct,dps_fallback,,False,False,,none,,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; data_missing:yield,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass,False
93070,1096.0,1025.0654467773438,984.9879402669272,951.0109552001952,1100.0,645.0,925.4645492553713,78.22711096732449,0.1015075376884422,0.1597883597883598,0.4830852503382949,0.7536,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,False,1.0,1.0,0.1202830188679245,False,,,,,15.0,,,,3.0,1.0,shares_missing; yield_total_fallback_dps,倉庫･運輸関連業,運輸・物流,杉村倉庫,0.0136861313868613,0.0136861313868613,False,False,,,,,False,False,False,False,False,False,6,A_non_cut_years; E_div_yield; F_value_pass,False,-0.3257520176082171,True,3,yield_below_2pct,False,False,False,False,48.113555483662246,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield; yield_below_2pct,dps_fallback,,False,False,,none,,,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield,yield_below_2pct,,False
83090,5376.0,5194.90232421875,4730.249235026042,4553.086926269531,5668.43505859375,3116.0,4419.444963378906,78.19475897767713,0.043883495145631,0.2754448398576512,0.3985431841831426,0.8043295855009229,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,True,1.0,1.0,0.0486092542713403,False,2212830000000.0,111054000000.0,110198698165.0,111054000000.0,155.0,4354.92,359.57,710959343.0,3.0,1.0,div_split_adjusted,銀行業,銀行,三井住友トラストグループ,0.0288318452380952,0.0290556222023353,False,False,14.951191701198654,1.234465845526439,0.5789539546346263,0.40625,True,True,False,False,False,False,6,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield,True,0.3132817153067302,False,3,,False,False,False,False,48.09737948883856,OK,total,yield_total_fallback_dps,False,True,0.0290556222023353,dps_fallback,0.0288318452380952,0.0288318452380952,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield,OK,,False
62680,4677.0,4500.14,3946.366666666667,3675.575,5083.0,1930.0,3477.28,87.18861209964413,0.1275313404050144,0.2079028925619834,0.7712554440446886,1.4126902244003094,True,True,True,True,True,True,True,True,True,9.0,True,5,10,yf,False,1.0,0.0,,True,,,,,,,,,12.0,0.75,shares_missing; div_split_adjusted,機械,機械,ナブテスコ,,,False,False,,,,,False,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,yield_unknown,False,False,False,False,48.09430604982207,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; yield_unknown,none,,False,False,,none,,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_unknown,,False
83370,2169.0,2167.6133081054686,1835.1684611002604,1746.9463458251953,2441.851318359375,1018.0,1654.001569824219,86.18570042057586,0.1661290322580644,0.3169398907103824,0.4527796383121232,1.3524945770065075,True,True,True,True,True,True,True,True,True,10.0,True,5,10,yf,True,1.0,0.5,,True,-2302000000.0,593000000.0,572892200.0,593000000.0,10.0,2247.32,116.49,57289220.0,3.0,0.75,,銀行業,銀行,千葉興業銀行,0.0046104195481788,0.0047722395104525,False,False,18.619624002060263,0.9651496004129362,-0.0185256245414194,0.71875,True,True,False,False,False,False,6,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield,False,,,0,yield_below_2pct,False,False,False,False,48.09285021028793,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield; data_missing:fcf_payout; yield_below_2pct,total,yield_total_fallback_dps,False,False,0.0047722395104525,dps_fallback,0.0046104195481788,0.0046104195481788,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield; data_missing:fcf_payout,yield_below_2pct,,False
50740,659.0,574.06,434.04,421.31,680.0,258.0,393.915,96.15011323196376,0.6516290726817042,0.720626631853786,0.9554896142433232,1.5843137254901962,True,True,True,True,True,True,True,True,True,,False,5,5,yf,False,0.5,0.0,,True,,,,,7.66,,9.93,,6.0,0.75,shares_missing; yield_total_fallback_dps; div_history_short,建設業,建設・資材,テスホールディングス,0.0116236722306525,0.0116236722306525,False,False,66.36455186304129,,,0.9636363636363636,False,False,False,False,False,False,6,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,-0.9588100686498856,,0,yield_below_2pct,False,False,False,False,48.07505661598188,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; yield_below_2pct,dps_fallback,,False,False,,none,,,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_below_2pct,,True
56590,1443.0,1296.8076635742189,1197.6980639648436,1172.8085479736328,1528.0,1040.0,1148.1808776855469,78.06535101908767,0.1525559105431309,0.2976618705035971,0.3238532110091743,0.4401197604790419,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,False,1.0,1.0,0.5787664693526828,False,,,,,56.0,,111.83,,3.0,1.0,shares_missing; div_split_adjusted; yield_total_fallback_dps,鉄鋼,鉄鋼・非鉄,日本精線,0.0388080388080388,0.0388080388080388,False,False,12.9035142627202,,,0.6451612903225806,True,False,False,False,False,False,6,A_non_cut_years; E_div_yield,True,-0.6343858776727996,True,3,,False,False,False,False,48.03267550954384,OK,dps_fallback,,False,True,,none,,,A_non_cut_years; E_div_yield; data_missing:yield,OK,,False
65240,4830.0,4356.1,3573.5,3362.55,5190.0,1513.0,3148.04,95.05014558395342,0.5681818181818181,0.4247787610619469,0.8117029257314328,2.222148098732488,True,True,True,True,True,True,True,True,True,,False,5,5,yf,True,1.0,1.0,0.4128637059724349,False,721000000.0,809000000.0,809850120.0,809000000.0,30.0,867.95,120.5,26995004.0,12.0,1.0,div_split_adjusted; div_history_short,電気機器,電機・精密,湖北工業,0.0062111801242236,0.0062046600925327,False,False,40.08298755186722,5.564836684140791,0.0055297403296862,0.7954545454545454,False,False,False,False,False,False,6,data_missing:div_history; E_div_yield; F_value_pass,False,-0.4429875518672199,,0,yield_below_2pct,False,False,False,False,48.02507279197671,data_missing:div_history; E_div_yield; F_value_pass; yield_below_2pct,total,yield_total_fallback_dps,False,False,0.0062046600925327,dps_fallback,0.0062111801242236,0.0062111801242236,data_missing:div_history; E_div_yield; F_value_pass,yield_below_2pct,,True
40270,1870.0,1702.0483837890624,1430.3452075195312,1393.3189056396484,1968.0,1105.0,1348.9425756835938,91.006146878033,0.4971977582065652,0.4541213063763607,0.4496124031007751,0.7860553963705825,True,True,True,True,True,True,True,True,True,5.0,True,5,10,yf,True,1.0,0.5,1.6977648202137998,True,-2021000000.0,870000000.0,867100872.0,870000000.0,38.0,2578.37,105.46,22818444.0,3.0,1.0,div_split_adjusted,化学,素材・化学,テイカ,0.0203208556149732,0.0203887978387671,False,False,17.73184145647639,0.7252644112365565,-0.047362943025458,0.593939393939394,True,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,True,,,0,,False,False,False,False,48.0030734390165,OK,total,yield_total_fallback_dps,False,True,0.0203887978387671,dps_fallback,0.0203208556149732,0.0203208556149732,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,OK,,False
87470,2795.0,3047.84,2306.76,2120.745,3425.0,1468.0,1981.715,91.9767065674539,0.1975149957155098,0.5826727066817667,0.8620919387075283,1.0327272727272727,True,True,True,True,False,True,True,True,False,4.0,True,5,10,yf,False,1.0,1.0,0.5501066098081023,True,,,,,,,,,3.0,1.0,shares_missing; div_split_adjusted,証券･商品先物取引業,金融（除く銀行）,豊トラスティ証券,,,False,False,,,,,False,True,False,False,False,False,6,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown,False,,,0,TT_not_all_pass; yield_unknown,False,False,False,False,47.98835328372695,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown; data_missing:yield; TT_not_all_pass; yield_unknown,none,,False,False,,none,,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown; data_missing:yield,TT_not_all_pass; yield_unknown,info_tt_not_all_pass,False
83880,6630.0,5831.62212890625,4644.660729166667,4282.430546875,6740.0,2370.0,3946.3418212890624,95.92364930443222,0.3340040241448692,0.8040816326530613,1.2293207800941492,1.900262467191601,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,True,0.5,0.5,0.2268648809720888,True,30203000000.0,3803000000.0,3761127900.0,3803000000.0,95.0,8441.77,330.88,39590820.0,3.0,1.0,div_split_adjusted,銀行業,銀行,阿波銀行,0.0143288084464555,0.0144883290254155,False,False,20.03747582205029,0.7853803171609745,0.115064686183178,0.78125,True,True,False,False,False,False,6,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield,False,,,0,yield_below_2pct,False,False,False,False,47.96182465221611,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; yield_below_2pct,total,yield_total_fallback_dps,False,False,0.0144883290254155,dps_fallback,0.0143288084464555,0.0143288084464555,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield,yield_below_2pct,,False
73800,2116.0,1828.7128881835936,1450.8582275390625,1351.6886706542969,2125.0,768.0,1257.402282104492,95.89129731478486,0.3159203980099503,0.9063063063063064,1.10337972166998,1.88283378746594,True,True,True,True,True,True,True,True,True,,False,5,5,yf,False,1.0,1.0,0.0583416132237376,True,,,,,190.0,,,,3.0,1.0,shares_missing; div_split_adjusted; yield_total_fallback_dps; div_history_short,銀行業,銀行,十六フィナンシャルグループ,0.0897920604914933,0.0897920604914933,False,False,,,,,False,True,False,False,False,False,6,data_missing:div_history; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:data_missing:div_history; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown,True,,,0,,False,False,False,False,47.94564865739243,OK,dps_fallback,,False,True,,none,,,data_missing:div_history; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:data_missing:div_history; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown; data_missing:yield,OK,,True
83620,3875.0,3369.0276025390626,2678.062023111979,2478.7215173339846,3875.0,1470.0,2309.8621215820312,95.82659333549012,0.3673253352152434,0.8149882903981265,1.1527777777777777,1.801879971077368,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,False,1.0,0.0,,True,,,,,75.0,,253.49,,3.0,0.75,shares_missing; div_split_adjusted; yield_total_fallback_dps,銀行業,銀行,福井銀行,0.0193548387096774,0.0193548387096774,False,False,15.28659907688666,,,0.4375,False,True,False,False,False,False,6,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass,False,,,0,yield_below_2pct,False,False,False,False,47.913296667745065,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; data_missing:yield; data_missing:fcf_payout; yield_below_2pct,dps_fallback,,False,False,,none,,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_below_2pct,,False
52800,2532.0,2578.50849609375,2600.558513997396,2510.098885498047,3150.0,1508.0,2468.46322265625,43.80459398252993,-0.1792544570502431,0.0616352201257861,0.1582799634034766,0.7166101694915255,False,True,True,False,False,True,True,False,False,10.0,True,5,10,yf,True,0.3333333333333333,0.3333333333333333,0.6653082017320427,True,1963000000.0,526000000.0,526701825.0,526000000.0,75.0,3907.28,425.42,7022691.0,3.0,1.0,,不動産業,不動産,ヨシコン,0.0296208530805687,0.0295813835852555,False,False,5.951765314277655,0.6480211297884974,0.110395923912275,0.0714285714285714,True,False,False,False,False,False,5,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,False,8.512142471667564,True,7,TT_not_all_pass,False,False,False,False,47.90229699126496,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; TT_not_all_pass,total,yield_total_fallback_dps,False,False,0.0295813835852555,dps_fallback,0.0296208530805687,0.0296208530805687,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,TT_not_all_pass,info_tt_not_all_pass,False
17110,281.0,284.32,276.2133333333333,272.435,341.0,205.0,268.21,65.80394694273699,0.0891472868217053,0.0684410646387831,0.1856540084388185,0.543956043956044,True,True,True,True,False,True,True,False,False,,False,5,2,jquants,True,0.5,0.5,0.0,True,-1187000000.0,0.0,0.0,0.0,0.0,59.31,-15.28,10232663.0,3.0,1.0,div_history_short,建設業,建設・資材,ＳＤＳホールディングス,0.0,0.0,False,False,,4.73781824312932,-0.412815245479718,,False,False,False,False,False,False,5,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.5750242013552759,False,4,TT_not_all_pass; yield_below_2pct,False,False,True,False,47.90197347136849,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; TT_not_all_pass; yield_below_2pct,total,yield_total_fallback_dps,False,False,0.0,dps_fallback,0.0,0.0,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass,True
61830,1468.0,1436.517380371094,1389.576749674479,1371.2625622558594,1502.0,1130.0,1352.0125622558594,53.80135878356519,0.00893470790378,0.1138088012139606,0.1070889894419306,0.3107142857142857,True,True,True,True,True,False,True,False,False,0.0,True,5,10,yf,True,1.0,1.0,0.3658425665619315,False,13698000000.0,4425000000.0,4413996540.0,4425000000.0,60.0,953.69,108.81,73566609.0,2.0,1.0,,サービス業,情報通信・サービスその他,ベルシステム２４ホールディングス,0.0408719346049046,0.0409738224730694,False,False,13.491407039794137,1.5392842537931613,0.126838287059007,0.3895582329317269,True,False,False,False,False,False,5,A_non_cut_years,False,0.295725958516656,True,6,TT_not_all_pass,False,False,False,False,47.9006793917826,A_non_cut_years; TT_not_all_pass,total,yield_total_fallback_dps,False,False,0.0409738224730694,dps_fallback,0.0408719346049046,0.0408719346049046,A_non_cut_years,TT_not_all_pass,info_tt_not_all_pass,False
77250,1694.0,1456.94,1429.72,1412.865,1694.0,1024.0,1384.39,75.80071174377224,0.1682758620689655,0.1285809460359759,0.2698650674662668,0.682224428997021,True,True,True,True,True,True,True,True,True,10.0,True,5,10,yf,False,1.0,0.5,0.1456548347613219,True,,,,,,,,,5.0,1.0,shares_missing; div_split_adjusted,精密機器,電機・精密,インターアクション,,,False,False,,,,,False,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,yield_unknown,True,True,False,False,47.90035587188612,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; yield_unknown,none,,False,False,,none,,,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,yield_unknown,,False
70440,533.0,516.6,570.2066666666667,577.385,701.0,218.0,588.455,52.79844710449693,-0.0344202898550725,-0.1233552631578946,-0.1593059936908517,1.691919191919192,False,False,False,False,True,True,True,False,False,,False,5,2,yf,False,0.25,0.25,,True,,,,,,,,,12.0,0.75,shares_missing; div_split_adjusted; div_history_short,サービス業,情報通信・サービスその他,ピアラ,,,False,False,,,,,False,False,False,False,False,False,2,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,2.301875,True,7,TT_not_all_pass; yield_unknown,False,False,False,False,47.89922355224847,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; TT_not_all_pass; yield_unknown,none,,False,False,,none,,,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass; yield_unknown,info_tt_not_all_pass,True
27800,5410.0,4515.144135742187,3506.926181640625,3355.3296362304686,5460.0,2494.0,3156.709494628906,95.79424134584276,0.6418816388467374,0.8039346448816271,0.9252669039145908,1.1858585858585855,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,True,0.0,0.0,,True,-11892000000.0,1139000000.0,1139755760.0,1139000000.0,104.0,2990.61,435.94,10959190.0,3.0,0.75,,小売業,小売,コメ兵ホールディングス,0.0192236598890942,0.0192109128833693,False,False,12.409964674037711,1.808995489214575,-0.2005760983397961,0.3244444444444444,True,False,False,False,False,False,6,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,,,0,yield_below_2pct,False,False,False,False,47.89712067292138,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout; yield_below_2pct,total,yield_total_fallback_dps,False,False,0.0192109128833693,dps_fallback,0.0192236598890942,0.0192236598890942,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,yield_below_2pct,,False
